	name	genus	species	Size	#_contigs	Contig_N50	Longest_contig	Completness	Contamination	CheckMStatus	RNAPass	MIMAG	SLCID	eigen_index	eigen_weight	SLCCat
148	SPMP04_bin.50	KLE1615	KLE1615 sp900066985	2744348.0	297.0	12495.0	39578.0	65.7	3.62	MEDIUM	False	MEDIUM	10	46	0.1377592076698955	Uncultivated
149	SPMP04_bin.60	Angelakisella	Angelakisella sp900547385	1684427.0	32.0	101635.0	209101.0	72.85	0.0	MEDIUM	False	MEDIUM	288	0	0.4087340850939733	Uncultivated
150	SPMP04_bin.62	Prevotellamassilia	Prevotellamassilia sp900539625	2194669.0	147.0	21068.0	77309.0	67.26	0.7	MEDIUM	False	MEDIUM	153	0	0.7071067811865476	Uncultivated
151	SPMP04_bin.66	Evtepia	Evtepia sp004556345	1734517.0	116.0	22278.0	88759.0	76.23	0.0	MEDIUM	False	MEDIUM	374	7	0.3155730682151413	Uncultivated
152	SPMP04_bin.68	CAG-170	CAG-170 sp002404795	2413133.0	35.0	133339.0	339609.0	89.89	1.01	MEDIUM	False	MEDIUM	128	0	0.5008157305760894	Uncultivated
153	SPMP04_bin.70	Fusicatenibacter	Fusicatenibacter saccharivorans	3055681.0	41.0	122901.0	317664.0	95.62	1.27	HIGH	True	HIGH	506	10	0.1116419768476811	Isolate
154	SPMP04_bin.75	Alistipes	Alistipes shahii	2125630.0	191.0	17795.0	55497.0	52.59	0.0	MEDIUM	False	MEDIUM	123	11	0.2239284876713028	Isolate
155	SPMP04_bin.8	Slackia_A	Slackia_A isoflavoniconvertens	1693921.0	120.0	27650.0	81474.0	71.61	0.0	MEDIUM	False	MEDIUM	108	10	0.276767048303178	Uncultivated
156	SPMP04_bin.85	Prevotella	Prevotella copri	3125644.0	152.0	33436.0	126345.0	86.61	3.51	MEDIUM	True	MEDIUM	566	17	0.2123481682642505	Isolate
157	SPMP04_bin.87	Dorea	Dorea longicatena	2806173.0	9.0	1996305.0	1996305.0	98.77	0.19	HIGH	True	HIGH	79	20	0.1646781178560057	Isolate
158	SPMP04_bin.89	Anaerobutyricum	Anaerobutyricum hallii_A	2630399.0	31.0	224671.0	613949.0	88.07	2.6	MEDIUM	True	MEDIUM	16	22	0.1711655197840602	Isolate
159	SPMP04_bin.9	Negativibacillus	Negativibacillus sp000435195	1592827.0	89.0	37875.0	109325.0	69.98	0.0	MEDIUM	False	MEDIUM	299	5	0.3528908706688505	Uncultivated
160	SPMP04_bin.92	Ruminococcus_C	Ruminococcus_C callidus	1954530.0	44.0	88497.0	163386.0	68.78	0.0	MEDIUM	True	MEDIUM	172	2	0.3338090874446756	Isolate
161	SPMP04_bin.97	Dialister	Dialister sp000434475	2343012.0	6.0	815675.0	1020488.0	96.68	0.95	HIGH	True	HIGH	249	1	0.4084838908580755	Uncultivated
162	SPMP05_bin.1	Collinsella	Collinsella tanakaei	2416171.0	3.0	1529316.0	1529316.0	99.63	0.54	HIGH	True	HIGH	21	1	0.2791540787940135	Isolate
163	SPMP05_bin.10	Mediterraneibacter	Mediterraneibacter torques	2654195.0	7.0	501287.0	1060262.0	98.83	0.0	HIGH	True	HIGH	210	1	0.1833806493141554	Isolate
164	SPMP05_bin.100	Collinsella		2139511.0	7.0	303872.0	521291.0	88.31	2.42	MEDIUM	True	MEDIUM	0	18	0.1766020586487325	Isolate
165	SPMP05_bin.101	Ruminococcus_C	Ruminococcus_C sp000433635	1835476.0	16.0	289408.0	461277.0	82.33	1.34	MEDIUM	True	MEDIUM	141	11	0.2579221927811185	Uncultivated
166	SPMP05_bin.102	CAG-1427	CAG-1427 sp900544455	1872260.0	7.0	1621028.0	1621028.0	95.56	0.0	HIGH	False	MEDIUM	24	3	0.4081512304603871	Uncultivated
167	SPMP05_bin.105	Acetatifactor	Acetatifactor sp900066365	2562781.0	133.0	32642.0	106991.0	55.96	4.81	MEDIUM	False	MEDIUM	77	13	0.2645127933336323	Uncultivated
168	SPMP05_bin.109	Blautia_A	Blautia_A massiliensis	2608751.0	10.0	1324586.0	1324586.0	74.05	1.27	MEDIUM	True	MEDIUM	50	16	0.1433210209351999	Isolate
169	SPMP05_bin.112	Streptococcus	Streptococcus salivarius	1648650.0	76.0	35518.0	83900.0	79.04	1.49	MEDIUM	False	MEDIUM	53	3	0.219129153859418	Isolate
170	SPMP05_bin.115	Roseburia	Roseburia hominis	2612965.0	104.0	43267.0	101079.0	78.41	1.08	MEDIUM	False	MEDIUM	106	12	0.208589025786382	Isolate
171	SPMP05_bin.116	UMGS1375	UMGS1375 sp900066615	2078582.0	18.0	237668.0	530101.0	84.81	0.63	MEDIUM	False	MEDIUM	104	5	0.1969503417313099	Uncultivated
172	SPMP05_bin.118	Ruminococcus_D	Ruminococcus_D bicirculans	1767428.0	109.0	25209.0	78830.0	52.01	0.23	MEDIUM	False	MEDIUM	291	35	0.1606239510630903	Isolate
173	SPMP05_bin.119	Coprococcus	Coprococcus eutactus_A	3054712.0	11.0	680395.0	882501.0	99.33	0.0	HIGH	False	MEDIUM	105	3	0.4084755718240844	Isolate
174	SPMP05_bin.121	CAG-41	CAG-41 sp900066215	2079670.0	83.0	52702.0	143310.0	67.09	1.34	MEDIUM	False	MEDIUM	90	44	0.1354455601579739	Uncultivated
175	SPMP05_bin.122	Oscillibacter	Oscillibacter welbionis	2580951.0	34.0	138112.0	295796.0	90.81	0.0	HIGH	False	MEDIUM	264	0	0.2899125360937278	Uncultivated
176	SPMP05_bin.124	ER4	ER4 sp900317525	1575579.0	87.0	32724.0	109597.0	65.65	2.91	MEDIUM	False	MEDIUM	174	7	0.3011792534644023	Uncultivated
177	SPMP05_bin.125	Bilophila		2328180.0	243.0	13278.0	87126.0	65.85	0.59	MEDIUM	False	MEDIUM	209	0	0.7071067811865476	Uncultivated
178	SPMP05_bin.127	CAG-274	CAG-274 sp900545305	1809549.0	65.0	62871.0	273332.0	67.9	0.67	MEDIUM	False	MEDIUM	2	3	0.318530955078904	Uncultivated
179	SPMP05_bin.131	ER4	ER4 sp000765235	1971487.0	17.0	198506.0	336067.0	87.92	0.0	MEDIUM	False	MEDIUM	237	20	0.174090613201535	Isolate
180	SPMP05_bin.133	Agathobacter	Agathobacter faecis	2781671.0	26.0	167095.0	552852.0	91.96	1.76	HIGH	False	MEDIUM	309	41	0.1270916447509972	Isolate
181	SPMP05_bin.14	Ruminococcus_H	Ruminococcus_H sp003531055	2516694.0	43.0	198116.0	481531.0	94.8	1.34	HIGH	True	HIGH	71	10	0.2088696695608524	Uncultivated
182	SPMP05_bin.140	CAG-177	CAG-177 sp003538135	2270278.0	7.0	1320855.0	1320855.0	97.05	0.0	HIGH	True	HIGH	286	1	0.5772040996577715	Uncultivated
183	SPMP05_bin.143	CAG-245	CAG-245 sp000435175	1862504.0	144.0	24323.0	119165.0	54.1	2.46	MEDIUM	False	MEDIUM	649	0		Uncultivated
184	SPMP05_bin.144	KLE1615	KLE1615 sp900066985	3151901.0	252.0	18432.0	114000.0	58.29	1.27	MEDIUM	False	MEDIUM	10	49	0.1370215287744217	Uncultivated
185	SPMP05_bin.146	Alistipes	Alistipes putredinis	1264173.0	5.0	760800.0	760800.0	64.82	0.48	MEDIUM	False	MEDIUM	452	38	0.1567400102743969	Isolate
186	SPMP05_bin.147	CAG-83	CAG-83 sp003487665	1999227.0	37.0	146225.0	417236.0	79.1	7.05	MEDIUM	True	MEDIUM	252	1	0.7071067811865476	Uncultivated
187	SPMP05_bin.148	Bifidobacterium	Bifidobacterium bifidum	2244473.0	2.0	2201902.0	2201902.0	98.87	0.0	HIGH	False	MEDIUM	263	18	0.1602087335475697	Isolate
188	SPMP05_bin.151	CAG-83	CAG-83 sp000431575	2069698.0	16.0	193520.0	416302.0	90.07	0.67	HIGH	False	MEDIUM	107	8	0.2428748699902086	Uncultivated
189	SPMP05_bin.152	UMGS1773	UMGS1773 sp003343725	1725563.0	122.0	21133.0	122155.0	60.95	0.0	MEDIUM	False	MEDIUM	11	10	0.299862386598318	Uncultivated
190	SPMP05_bin.154	CAG-273	CAG-273 sp003507395	1368864.0	3.0	1162617.0	1162617.0	72.75	0.67	MEDIUM	True	MEDIUM	408	0	0.7071067811865476	Uncultivated
191	SPMP05_bin.157	Senegalimassilia	Senegalimassilia anaerobia	2141510.0	9.0	491396.0	725372.0	99.19	0.81	HIGH	False	MEDIUM	140	0	0.2059401917843663	Isolate
192	SPMP05_bin.158	Firm-11	Firm-11 sp900548145	2711773.0	110.0	50059.0	134795.0	84.06	2.28	MEDIUM	False	MEDIUM	456	2	0.5769221676826333	Uncultivated
193	SPMP05_bin.159	Angelakisella	Angelakisella sp900547385	1769596.0	16.0	179770.0	380333.0	72.26	0.0	MEDIUM	False	MEDIUM	288	1	0.4085720812871848	Uncultivated
194	SPMP05_bin.160	CAG-83	CAG-83 sp003539495	1847152.0	52.0	59659.0	167276.0	71.03	2.18	MEDIUM	False	MEDIUM	180	2	0.577140158198444	Uncultivated
195	SPMP05_bin.161	SFFH01	SFFH01 sp900542395	2836775.0	198.0	27244.0	86558.0	50.2	0.27	MEDIUM	False	MEDIUM	44	4	0.444545996621469	Uncultivated
196	SPMP05_bin.165	CAG-536	CAG-536 sp000434355	1146207.0	4.0	373641.0	433244.0	68.87	2.46	MEDIUM	False	MEDIUM	245	2	0.5753233730220141	Uncultivated
197	SPMP05_bin.18	F23-B02	F23-B02 sp001916715	1538378.0	105.0	23790.0	57159.0	57.89	0.58	MEDIUM	False	MEDIUM	347	0		Uncultivated
198	SPMP05_bin.2	Evtepia	Evtepia gabavorous	1754134.0	5.0	484736.0	632131.0	69.35	1.34	MEDIUM	True	MEDIUM	206	13	0.2231197580957857	Uncultivated
199	SPMP05_bin.23	Ruminococcus_A	Ruminococcus_A sp003011855	2459650.0	17.0	212497.0	580043.0	73.08	0.63	MEDIUM	True	MEDIUM	314	17	0.1667277819002778	Isolate
200	SPMP05_bin.24	Alistipes	Alistipes finegoldii	3158914.0	33.0	141988.0	498323.0	97.01	0.0	HIGH	True	HIGH	618	1	0.4477768345944468	Isolate
201	SPMP05_bin.25	Gemmiger	Gemmiger formicilis	2184816.0	8.0	532290.0	1008580.0	78.91	2.72	MEDIUM	True	MEDIUM	338	43	0.1358681956840915	Isolate
202	SPMP05_bin.26	Megamonas	Megamonas funiformis	2011561.0	50.0	144768.0	455506.0	77.32	0.63	MEDIUM	True	MEDIUM	131	15	0.1586707039387526	Isolate
203	SPMP05_bin.29	Bacteroides	Bacteroides caccae	4874629.0	322.0	27403.0	111078.0	66.01	3.92	MEDIUM	False	MEDIUM	433	4	0.442880751254934	Isolate
204	SPMP05_bin.32	Faecalibacterium	Faecalibacterium prausnitzii_C	2240827.0	22.0	173759.0	438367.0	90.48	1.36	HIGH	True	HIGH	54	12	0.1566793566537686	Isolate
205	SPMP05_bin.39	Mitsuokella	Mitsuokella multacida	1277568.0	11.0	157538.0	256152.0	59.95	0.0	MEDIUM	False	MEDIUM	47	16	0.2384467882926666	Isolate
206	SPMP05_bin.4	PeH17	PeH17 sp000435055	1138807.0	10.0	142492.0	225818.0	50.88	0.0	MEDIUM	False	MEDIUM	99	5	0.4042322803921247	Uncultivated
207	SPMP05_bin.44	Megasphaera	Megasphaera sp000417505	2256157.0	26.0	153416.0	243834.0	99.28	0.0	HIGH	True	HIGH	220	33	0.146607660546653	Isolate
208	SPMP05_bin.48	Ruminococcus_C	Ruminococcus_C sp000437175	1843287.0	96.0	32338.0	149045.0	68.91	4.19	MEDIUM	False	MEDIUM	192	3	0.4468041162430858	Uncultivated
209	SPMP05_bin.49	Anaerostipes	Anaerostipes hadrus	1872788.0	103.0	32163.0	146340.0	59.2	2.01	MEDIUM	False	MEDIUM	154	63	0.1175137560113016	Isolate
210	SPMP05_bin.52	Bifidobacterium	Bifidobacterium adolescentis	1266055.0	6.0	794292.0	794292.0	58.32	0.91	MEDIUM	True	MEDIUM	280	58	0.1236431730369497	Isolate
211	SPMP05_bin.53	Desulfovibrio	Desulfovibrio piger	1942473.0	30.0	108971.0	208787.0	71.25	0.59	MEDIUM	True	MEDIUM	225	1	0.3784411200223129	Isolate
212	SPMP05_bin.54	Prevotella	Prevotella copri	2661160.0	198.0	19069.0	66277.0	67.24	0.0	MEDIUM	False	MEDIUM	566	19	0.2122748527824196	Isolate
213	SPMP05_bin.55	Catenibacterium	Catenibacterium sp000437715	1414712.0	5.0	766139.0	766139.0	67.54	0.0	MEDIUM	False	MEDIUM	127	14	0.2173228124025016	Uncultivated
214	SPMP05_bin.56	Bifidobacterium	Bifidobacterium longum	2062111.0	89.0	41678.0	172472.0	72.65	1.46	MEDIUM	False	MEDIUM	284	66	0.108218829172564	Isolate
215	SPMP05_bin.57	Fusicatenibacter	Fusicatenibacter saccharivorans	3177908.0	24.0	206633.0	348679.0	97.52	2.09	HIGH	True	HIGH	506	11	0.1116255911520157	Isolate
216	SPMP05_bin.68	SFEL01	SFEL01 sp004557245	1990005.0	41.0	89250.0	163059.0	87.3	1.08	MEDIUM	False	MEDIUM	227	1	0.3791446799105618	Uncultivated
217	SPMP05_bin.7	Negativibacillus	Negativibacillus sp000435195	2313255.0	7.0	643776.0	785309.0	97.99	1.34	HIGH	True	HIGH	299	1	0.3546151601394938	Uncultivated
218	SPMP05_bin.70	CAG-83	CAG-83 sp900556015	1392172.0	16.0	109290.0	346951.0	70.13	4.12	MEDIUM	False	MEDIUM	471	0		Uncultivated
219	SPMP05_bin.71	Ruminococcus_C	Ruminococcus_C callidus	1994191.0	59.0	51715.0	178422.0	67.99	0.67	MEDIUM	True	MEDIUM	172	5	0.333195628543142	Isolate
220	SPMP05_bin.72	CAG-488	CAG-488 sp000434055	2235031.0	7.0	474920.0	514379.0	95.75	0.0	HIGH	True	HIGH	324	1	0.5777901489689552	Uncultivated
221	SPMP05_bin.74	Parabacteroides	Parabacteroides distasonis	4287616.0	169.0	48715.0	140531.0	79.2	3.56	MEDIUM	True	MEDIUM	102	41	0.1411359137892171	Isolate
222	SPMP05_bin.77	Escherichia	Escherichia flexneri	4598305.0	25.0	297906.0	736482.0	94.65	0.89	HIGH	False	MEDIUM	236	3	0.1656355358606467	Isolate
223	SPMP05_bin.78	CAG-83	CAG-83 sp900548615	1424714.0	108.0	19383.0	64606.0	52.15	1.34	MEDIUM	False	MEDIUM	165	0	0.7071067811865476	Uncultivated
224	SPMP05_bin.79	Gemmiger	Gemmiger qucibialis	2227253.0	116.0	30134.0	133896.0	57.02	1.59	MEDIUM	False	MEDIUM	207	38	0.1531206699207202	Uncultivated
225	SPMP05_bin.8	CAG-110	CAG-110 sp000435995	2673746.0	9.0	350706.0	719789.0	92.17	1.34	HIGH	True	HIGH	161	0	0.5787569969981249	Uncultivated
226	SPMP05_bin.81	Faecalibacterium	Faecalibacterium prausnitzii_A	2189428.0	117.0	30717.0	119454.0	69.69	2.52	MEDIUM	False	MEDIUM	15	1	0.5771539060119473	Isolate
227	SPMP05_bin.85	Adlercreutzia	Adlercreutzia celatus_A	2784336.0	95.0	63063.0	317625.0	90.88	2.1	HIGH	False	MEDIUM	4	12	0.2232899401497399	Isolate
228	SPMP05_bin.87	Dialister	Dialister sp000434475	2322324.0	37.0	144079.0	263977.0	98.16	0.63	HIGH	True	HIGH	249	0	0.4085038461835391	Uncultivated
229	SPMP05_bin.88	Oscillibacter	Oscillibacter sp001916835	2648100.0	198.0	19840.0	79566.0	51.52	8.23	MEDIUM	False	MEDIUM	650	0		Uncultivated
230	SPMP05_bin.90	Acidaminococcus	Acidaminococcus intestini	2061493.0	4.0	462959.0	752077.0	99.98	0.3	HIGH	True	HIGH	321	9	0.1769977584620022	Isolate
231	SPMP05_bin.91	UBA738	UBA738 sp003522945	2274783.0	76.0	57320.0	193312.0	88.56	7.37	MEDIUM	False	MEDIUM	145	0	0.3795234421365984	Uncultivated
232	SPMP05_bin.93	Faecalibacterium	Faecalibacterium prausnitzii_E	1964324.0	66.0	63092.0	126500.0	81.28	6.22	MEDIUM	False	MEDIUM	31	5	0.3337890011599648	Isolate
233	SPMP05_bin.95	Blautia_A	Blautia_A sp900066165	2544075.0	61.0	126350.0	335324.0	71.29	3.16	MEDIUM	False	MEDIUM	35	27	0.1374483841579412	Uncultivated
234	SPMP05_bin.96	Eubacterium_R	Eubacterium_R sp000436835	1699749.0	56.0	47903.0	262229.0	75.93	0.06	MEDIUM	False	MEDIUM	216	18	0.2126977883874253	Uncultivated
235	SPMP05_bin.98	UBA11774	UBA11774 sp003507655	2274351.0	11.0	561584.0	659654.0	96.84	2.67	HIGH	False	MEDIUM	114	3	0.3029801171899073	Uncultivated
236	SPMP06_bin.1	Megamonas	Megamonas funiformis	1305449.0	2.0	696030.0	696030.0	63.16	1.75	MEDIUM	False	MEDIUM	131	35	0.156703982246247	Isolate
237	SPMP06_bin.10	Ruminococcus_H	Ruminococcus_H sp003531055	2460716.0	13.0	527019.0	606125.0	98.66	0.67	HIGH	True	HIGH	71	1	0.2092790452999341	Uncultivated
238	SPMP06_bin.100	Gemmiger	Gemmiger formicilis	3096993.0	14.0	329967.0	616521.0	95.92	0.0	HIGH	True	HIGH	338	36	0.1361172488484623	Isolate
239	SPMP06_bin.101	Bifidobacterium	Bifidobacterium longum	2257507.0	5.0	2220296.0	2220296.0	97.93	0.23	HIGH	False	MEDIUM	284	6	0.108867980517983	Isolate
240	SPMP06_bin.104	Eubacterium_G	Eubacterium_G ventriosum	2129983.0	122.0	29899.0	111041.0	71.13	1.34	MEDIUM	False	MEDIUM	55	8	0.2582868131816141	Isolate
241	SPMP06_bin.111	Flavonifractor	Flavonifractor plautii	3310692.0	325.0	14674.0	60760.0	58.17	4.16	MEDIUM	False	MEDIUM	215	21	0.2115005229391464	Isolate
242	SPMP06_bin.112	Sellimonas	Sellimonas intestinalis	1907384.0	2.0	1647825.0	1647825.0	62.57	0.29	MEDIUM	False	MEDIUM	348	12	0.2491635548992774	Isolate
243	SPMP06_bin.115	Mediterraneibacter	Mediterraneibacter torques	2868791.0	8.0	523695.0	658784.0	99.88	0.0	HIGH	True	HIGH	210	12	0.1830137808077456	Isolate
244	SPMP06_bin.116	Fusicatenibacter	Fusicatenibacter saccharivorans	2923582.0	45.0	109564.0	198591.0	91.14	1.29	HIGH	True	HIGH	506	7	0.1116569521329962	Isolate
245	SPMP06_bin.117	Parabacteroides	Parabacteroides merdae	4157218.0	24.0	905243.0	1247642.0	90.06	1.47	HIGH	True	HIGH	258	9	0.2044833089851313	Isolate
246	SPMP06_bin.118	CAG-110	CAG-110 sp003525905	1789774.0	10.0	261146.0	537277.0	62.08	0.67	MEDIUM	False	MEDIUM	57	9	0.2762506286876844	Uncultivated
247	SPMP06_bin.120	Tidjanibacter	Tidjanibacter inops	2202798.0	3.0	1764077.0	1764077.0	85.34	0.16	MEDIUM	True	MEDIUM	240	4	0.4077811948617067	Isolate
248	SPMP06_bin.14	Blautia_A	Blautia_A sp900120195	1690871.0	39.0	80880.0	163150.0	67.84	3.8	MEDIUM	False	MEDIUM	25	2	0.5005949476204317	Isolate
249	SPMP06_bin.16	Alistipes	Alistipes finegoldii	2961051.0	20.0	480805.0	741332.0	97.6	0.0	HIGH	False	MEDIUM	618	0	0.4483109595270124	Isolate
250	SPMP06_bin.2	Clostridium_A	Clostridium_A leptum	2201651.0	7.0	508710.0	646661.0	73.49	0.0	MEDIUM	False	MEDIUM	540	3	0.2897564017594939	Isolate
251	SPMP06_bin.21	Mogibacterium	Mogibacterium sp002299625	1891596.0	7.0	514235.0	596367.0	96.45	2.98	HIGH	True	HIGH	247	0	0.378961948188448	Uncultivated
252	SPMP06_bin.26	CAG-1427	CAG-1427 sp900538545	1834699.0	5.0	601433.0	811764.0	100.0	0.52	HIGH	False	MEDIUM	168	3	0.3017729865296912	Uncultivated
253	SPMP06_bin.30	Alistipes	Alistipes obesi	2669305.0	62.0	76835.0	165872.0	94.89	0.0	HIGH	False	MEDIUM	488	0	0.379145633158806	Isolate
254	SPMP06_bin.35	UMGS1773	UMGS1773 sp003343725	2039575.0	118.0	35143.0	84214.0	84.76	0.72	MEDIUM	False	MEDIUM	11	3	0.3022207161752294	Uncultivated
255	SPMP06_bin.39	Bacteroides	Bacteroides thetaiotaomicron	5659698.0	371.0	24193.0	95830.0	68.1	3.45	MEDIUM	False	MEDIUM	214	5	0.4071743104276458	Isolate
256	SPMP06_bin.40	CAG-180	CAG-180 sp000432435	2061440.0	3.0	1639079.0	1639079.0	98.6	1.34	HIGH	True	HIGH	364	0	0.2515301276166698	Uncultivated
257	SPMP06_bin.43	Gemmiger	Gemmiger qucibialis	2127327.0	12.0	501768.0	617423.0	82.99	1.36	MEDIUM	True	MEDIUM	207	37	0.153704765821487	Uncultivated
258	SPMP06_bin.44	Bilophila	Bilophila wadsworthia	4005490.0	56.0	129409.0	303760.0	93.91	0.0	HIGH	True	HIGH	242	5	0.1899309603299996	Isolate
259	SPMP06_bin.45	Faecalibacterium	Faecalibacterium prausnitzii	2535376.0	29.0	218517.0	395743.0	96.6	2.04	HIGH	True	HIGH	20	3	0.1902604008632011	Isolate
260	SPMP06_bin.48	Bacteroides	Bacteroides caccae	4700569.0	15.0	567055.0	851157.0	98.81	0.24	HIGH	True	HIGH	433	0	0.4491066774334122	Isolate
261	SPMP06_bin.50	CAG-81	CAG-81 sp000435795	1874123.0	11.0	279248.0	402486.0	63.16	0.0	MEDIUM	False	MEDIUM	197	2	0.4465679772149049	Uncultivated
262	SPMP06_bin.52	Mesosutterella	Mesosutterella multiformis	1714797.0	19.0	285283.0	450339.0	89.9	0.0	MEDIUM	True	MEDIUM	177	2	0.3341451933920731	Uncultivated
263	SPMP06_bin.56	Acidaminococcus	Acidaminococcus intestini	2267089.0	2.0	1618042.0	1618042.0	98.05	0.0	HIGH	True	HIGH	321	13	0.1769777849710481	Isolate
264	SPMP06_bin.57	Dorea	Dorea sp000509125	3011895.0	147.0	37152.0	109694.0	63.74	0.19	MEDIUM	False	MEDIUM	229	3	0.4086373327003924	Isolate
265	SPMP06_bin.58	CAG-83	CAG-83 sp000431575	2158829.0	11.0	351342.0	731577.0	93.18	1.34	HIGH	True	HIGH	107	6	0.2431332465215469	Uncultivated
266	SPMP06_bin.59	Negativibacillus	Negativibacillus sp900547455	2151042.0	103.0	37830.0	133050.0	77.26	1.34	MEDIUM	False	MEDIUM	64	0	0.5002244879268759	Uncultivated
267	SPMP06_bin.6	Barnesiella	Barnesiella intestinihominis	3222279.0	4.0	2733745.0	2733745.0	96.41	0.0	HIGH	True	HIGH	179	0	0.3184527405435903	Isolate
268	SPMP06_bin.60	Prevotella	Prevotella copri	3288128.0	91.0	47979.0	113038.0	92.36	1.22	HIGH	False	MEDIUM	566	3	0.2140293732363249	Isolate
269	SPMP06_bin.61	Butyricimonas	Butyricimonas faecihominis	4002662.0	268.0	26106.0	96752.0	67.29	1.08	MEDIUM	False	MEDIUM	109	0	0.7071067811865475	Uncultivated
270	SPMP06_bin.64	Parabacteroides	Parabacteroides distasonis	4772444.0	46.0	182022.0	565658.0	97.4	0.13	HIGH	True	HIGH	102	13	0.1417530716043785	Isolate
271	SPMP06_bin.65	Bacteroides	Bacteroides uniformis	4330937.0	31.0	384043.0	939835.0	95.54	6.63	MEDIUM	True	MEDIUM	250	10	0.136518197541748	Isolate
272	SPMP06_bin.66	Escherichia	Escherichia coli_D	3488888.0	23.0	245228.0	492356.0	77.04	1.49	MEDIUM	True	MEDIUM	236	22	0.1639370931293085	Isolate
273	SPMP06_bin.78	Alistipes_A	Alistipes_A ihumii	2393675.0	137.0	28789.0	76972.0	85.39	0.96	MEDIUM	False	MEDIUM	306	1	0.5772821077655432	Isolate
274	SPMP06_bin.8	Anaerobutyricum	Anaerobutyricum hallii	2288950.0	20.0	1189276.0	1189276.0	68.46	0.67	MEDIUM	False	MEDIUM	97	42	0.1478682369629504	Isolate
275	SPMP06_bin.80	Anaerostipes	Anaerostipes hadrus	2790218.0	14.0	273222.0	1150493.0	97.97	2.01	HIGH	True	HIGH	154	15	0.1191871159341113	Isolate
276	SPMP06_bin.86	Blautia_A	Blautia_A sp000433815	2873435.0	21.0	272961.0	467286.0	83.15	0.79	MEDIUM	True	MEDIUM	170	15	0.2477471515150504	Uncultivated
277	SPMP06_bin.87	Parolsenella	Parolsenella sp900543875	1836413.0	32.0	133845.0	283789.0	98.11	1.61	HIGH	True	HIGH	525	1	0.4478360838754014	Uncultivated
278	SPMP06_bin.88	Brachyspira	Brachyspira sp000431595	2646570.0	12.0	722081.0	784100.0	94.93	1.2	HIGH	True	HIGH	383	0		Uncultivated
279	SPMP06_bin.9	Alistipes	Alistipes onderdonkii	3337031.0	11.0	514329.0	792711.0	98.08	0.48	HIGH	True	HIGH	272	4	0.289001546904892	Isolate
280	SPMP06_bin.91	Ruminococcus_E	Ruminococcus_E bromii_B	2128534.0	9.0	1078149.0	1078149.0	98.66	0.67	HIGH	True	HIGH	94	19	0.1669247766148802	Isolate
281	SPMP06_bin.92	Evtepia	Evtepia sp900546255	1908392.0	27.0	143355.0	232434.0	73.6	1.34	MEDIUM	False	MEDIUM	85	3	0.3021308008553132	Uncultivated
282	SPMP06_bin.94	Faecalibacterium	Faecalibacterium prausnitzii_C	2560680.0	6.0	707306.0	1248537.0	98.87	3.06	HIGH	True	HIGH	54	0	0.1569654018412627	Isolate
283	SPMP06_bin.95	Olsenella_B	Olsenella_B sp000752675	1689554.0	155.0	15337.0	73766.0	52.87	0.81	MEDIUM	False	MEDIUM	167	10	0.2567348726502425	Isolate
284	SPMP07_bin.1	Enterocloster	Enterocloster sp000431375	1520458.0	10.0	188402.0	278444.0	56.14	1.75	MEDIUM	False	MEDIUM	304	18	0.2257661566274356	Uncultivated
285	SPMP07_bin.11	Blautia_A	Blautia_A wexlerae	2962197.0	79.0	75717.0	197087.0	89.07	4.85	MEDIUM	False	MEDIUM	34	4	0.167471717407033	Isolate
286	SPMP07_bin.12	Bifidobacterium	Bifidobacterium longum	1634542.0	17.0	252249.0	440758.0	70.91	0.0	MEDIUM	True	MEDIUM	284	76	0.1078237554932384	Isolate
287	SPMP07_bin.17	Prevotella	Prevotella sp003447235	2109231.0	122.0	22766.0	119867.0	86.69	0.01	MEDIUM	False	MEDIUM	630	3	0.4078949286474646	Uncultivated
288	SPMP07_bin.18	Mediterraneibacter	Mediterraneibacter torques	2049957.0	134.0	21734.0	101383.0	67.24	0.58	MEDIUM	False	MEDIUM	210	20	0.1824267032584351	Isolate
289	SPMP07_bin.23	Anaerobutyricum	Anaerobutyricum hallii	2742769.0	114.0	40769.0	243313.0	76.82	2.01	MEDIUM	False	MEDIUM	97	32	0.149030701356472	Isolate
290	SPMP07_bin.24	Agathobacter	Agathobacter rectalis	2609003.0	64.0	61531.0	188995.0	89.77	0.48	MEDIUM	False	MEDIUM	101	25	0.1293460836174054	Isolate
291	SPMP07_bin.26	UMGS1375	UMGS1375 sp900066615	2106630.0	26.0	103038.0	421925.0	74.37	0.63	MEDIUM	True	MEDIUM	104	9	0.1965690196238439	Uncultivated
292	SPMP07_bin.27	Streptococcus	Streptococcus salivarius	1687878.0	99.0	28072.0	105551.0	64.53	2.96	MEDIUM	False	MEDIUM	53	9	0.2180911380302566	Isolate
293	SPMP07_bin.28	Parolsenella	Parolsenella sp900543875	1806655.0	76.0	38422.0	96534.0	97.5	0.81	HIGH	False	MEDIUM	525	0	0.4478497462657189	Uncultivated
294	SPMP07_bin.30	Blautia_A	Blautia_A massiliensis	2635505.0	132.0	31889.0	163220.0	72.86	2.43	MEDIUM	False	MEDIUM	50	28	0.142964187426638	Isolate
295	SPMP07_bin.31	Collinsella		1876911.0	71.0	40836.0	197435.0	58.62	8.62	MEDIUM	True	MEDIUM	679	0		Uncultivated
